PDB1,PDB2,c_RMSD
5gru,8hyl,23.143229822880123
5gru,8h3b,30.227306290208052
5gru,8iqp,23.084532939818924
5gru,8i5l,49.17598677848851
5gru,8iqq,20.235041531611245
5gru,8ia6,37.26349843332666
5gru,8jow,21.73859257923825
5gru,8iqr,37.46044717368948
5gru,8iqs,26.586601022003034
5gru,8jyq,18.104320787420406
5gru,8pmz,34.87167748528895
5gru,8pww,30.585164792906415
5gru,8pwv,27.62720580057554
5gru,8rpe,17.355300814489656
5gru,8s4h,20.735964372185677
5gru,8r4q,40.52004149949975
5gru,8rz0,27.76783465945785
5gru,8r4u,42.37516345883223
5gru,8rz1,23.327058390063314
5gru,8r4o,40.13029817066601
5gru,8soz,32.69160778377068
5gru,8sow,32.24083099971821
5gru,8vrr,30.77144904947203
5gru,8wfh,19.24576298950768
5gru,8v8f,27.068489498023627
5gru,8vrs,49.72348484707715
5gru,8wsq,45.411535348429695
5gru,8wfm,35.558061283239596
5gru,8ytn,34.379834457993184
5gru,8yto,29.692167384900227
5gru,8ytp,29.673518360965193
5gru,8yj7,46.46492944221864
5gru,8zd5,39.47454336936571
5gru,8zpu,20.656843947257045
5gru,9cn2,29.5972373215082
5gru,9d7y,23.412720669704186
5gru,9g6q,13.949006868617005
5gru,9h4r,24.64908830625779
5gru,9h4s,24.849449287606546
5gru,9hy1,24.789412623988607
5gru,9hy3,32.91069063833863
5gru,9kep,27.63497446230895
5gru,9hy2,32.511823030370785
5gru,9hy5,32.572461094110345
5gru,9kat,28.941432298234695
5grv,5grw,27.481185377704932
5grv,5gry,31.823525915612798
5gru,9iut,27.356151149926475
5grv,5grx,16.88985112100427
5grv,5grz,23.721967794792853
5grv,5gs3,25.575141342281114
5grv,5i4f,29.189350344801277
5grv,5gs1,33.10084336275761
5grv,5j75,18.656915543240874
5grv,5j74,26.302937963210194
5grv,5jyl,24.933606779613932
5grv,5kve,6.787154999725088
5grv,5jym,31.802123516087136
5grv,5n7b,20.75532272860843
5grv,5lxa,19.746485427846363
5grv,5lx9,19.320797328324804
5grv,5lbs,36.56172120657443
5grv,5lxg,26.81558404872913
5grv,5lwy,29.133746080189134
5grv,5npj,25.338089633320457
5grv,5npi,25.36323665985612
5grv,5tbd,19.429067085965382
5grv,5owp,19.92733097489859
5grv,5vf2,29.190054521193392
5grv,5ogi,32.40766431404604
5grv,5wn9,23.1083858492953
5grv,5xcr,22.229964939903727
5grv,5xcq,29.05403392698441
5grv,5vf6,28.143503380550886
5grv,5xcs,20.352943441494507
5grv,5wym,27.512357664987093
5grv,5xcu,21.275926813138543
5grv,5xcv,19.81857328539189
5grv,5xcx,21.098007172592126
5grv,5xct,25.188028881455804
5grv,5xwd,49.112983548837285
5grv,5yd3,27.403251963522525
5grv,5yd4,27.288289697788088
5grv,6a78,16.820138005670202
5grv,5yd5,28.351200700489425
5grv,5yy4,22.498969156284538
5grv,6a79,16.846992697448385
5grv,6ban,19.94175922526288
5grv,6cf2,23.539715355121864
5grv,6cbp,16.68489608120515
5grv,6ba5,13.676785875755414
5grv,6crk,20.16166343581945
5grv,6dsi,14.513522362149864
5grv,6cvk,33.56271031641209
5grv,6ehw,26.48955997002158
5grv,6ehy,20.019279044833112
5grv,6ehx,22.530407470173905
5grv,6ejg,27.672354630628668
5grv,6fzq,19.813976734031197
5grv,6ejm,23.151171315358145
5grv,6ehv,15.135166833464835
5grv,6fzr,20.80950863276
5grv,6ek2,19.789629427284943
5grv,6ffj,14.351400069265159
5grv,6frj,19.785722560426198
5grv,6g8r,14.145655586414701
5grv,6ivz,40.25714989416968
5grv,6i07,33.22890297709407
5grv,6h3t,13.203901589806184
5grv,6j14,26.12423188075112
5grv,6j5d,16.53312443627261
5grv,6j5f,16.59760860350198
5grv,6iw2,29.967877637523856
5grv,6j9o,16.917010874990297
5grv,6k4z,14.351585381096038
5grv,6j71,28.662539536263353
5grv,6ks1,29.135568138640053
5grv,6k65,22.799983363198642
5grv,6ks0,26.84625991934033
5grv,6lcs,16.012640364143994
5grv,6kyz,29.90317624179955
5grv,6kr0,26.559491329901807
5grv,6lfw,16.009508986401
5grv,6lfv,25.988965614932027
5grv,6kz0,18.180147821379684
5grv,6lgw,33.44159083356263
5grv,6lfx,20.765865105053507
5grv,6lz4,22.994848160796586
5grv,6osh,17.367952484830642
5grv,6oan,20.777039929364765
5grv,6osv,21.10416399338771
5grv,6p79,14.125302688903995
5grv,6ol7,24.629760262437866
5grv,6pcu,29.842971073493203
5grv,6qb4,20.0067088258863
5grv,6pil,10.765105630406456
5grv,6qb3,19.856397338377494
5grv,6qb9,29.079723009622672
5grv,6pk8,29.44734895628482
5grv,6qf9,15.446863053617818
5grv,6tgg,19.73714989901928
5grv,6qf6,18.85490634869223
5grv,6tou,28.26551216686823
5grv,6qfc,19.99065631148935
5grv,6tnp,18.049262099274234
5grv,6uy3,17.743904820230792
5grv,6uup,15.687123245554584
5grv,6vrp,24.282961129760178
5grv,6vep,21.486994889880137
5grv,6vug,14.919677290125684
5grv,6vun,22.890336123701584
5grv,6vuo,29.72672452127553
5grv,6vup,34.146641825843226
5grv,6yx9,30.297352712382626
5grv,6wzn,30.57683531541099
5grv,6y6c,26.08641484475313
5grv,6yxd,29.148437535032233
5grv,7aql,14.408014839058978
5grv,7a3o,26.283109801651594
5grv,7a3q,52.605431557965844
5grv,7cea,23.05530447522372
5grv,7ceb,30.66194120187861
5grv,7df1,33.560566618402945
5grv,7eq3,30.25889247591756
5grv,7jtr,31.78537377208645
5grv,7jum,19.21133660439429
5grv,7kbo,34.44710670981399
5grv,7kbm,34.15247709538693
5grv,7k93,22.33163060029747
5grv,7kd6,19.119995512453702
5grv,7km6,16.92682015800612
5grv,7rk1,18.151466239003824
5grv,7pa6,36.76052684169802
5grv,7rk2,14.281970445036707
5grv,7u9w,28.56290867188075
5grv,7pa7,25.303546399197145
5grv,7tzh,20.247375040467023
5grv,7u9e,16.08064587721176
5grv,7ua8,18.402415816055655
5grv,7ua2,24.69691068029063
5grv,7uc8,15.700058048494055
5grv,7ubs,25.72577175691733
5grv,7ufw,19.864434625814937
5grv,7ucq,26.992702133295214
5grv,7vyt,19.076991547968277
5grv,7url,15.493429224201021
5grv,7wvg,37.034443788209245
5grv,7w7q,22.870126160007874
5grv,7zwf,27.33642401378783
5grv,8axh,19.567176138750995
5grv,8cge,19.500446022389788
5grv,8dgr,22.602507456357333
5grv,8dy0,14.88661396538848
5grv,8dy1,25.586086265971907
5grv,8dy3,21.159461290490913
5grv,8dy4,27.241128337865916
5grv,8dy2,20.771234802560286
5grv,8dy5,23.73325583985365
5grv,8dzv,16.179823900265838
5grv,8ek5,30.23118125813625
5grv,8ezk,26.988080085579387
5grv,8ezm,23.279550802186574
5grv,8gho,12.84942328244456
5grv,8h3b,30.217276944007182
5grv,8hyl,27.795575987106808
5grv,8h73,21.044814166038275
5grv,8gv7,37.03622185697719
5grv,8ezl,30.37635926785786
5grv,8iqp,26.641997371751284
5grv,8iqq,26.39012605080933
5grv,8iqr,19.389388644051866
5grv,8i5l,18.746386324018783
5grv,8ia6,16.71322821479308
5grv,8jow,29.71989108705872
5grv,8iqs,32.211447042065146
5grv,8pmz,19.21054748015933
5grv,8pww,21.53268475924127
5grv,8jyq,24.9579749521917
5grv,8pwv,15.363471015412383
5grv,8rpe,11.491488490668123
5grv,8r4u,28.06946384723779
5grv,8rz0,24.66776824793308
5grv,8r4q,26.274894765351956
5grv,8r4o,26.33358723795827
5grv,8rz1,28.58761798792403
5grv,8s4h,16.777138472003713
5grv,8sow,30.440248543548616
5grv,8vrr,18.250764625652433
5grv,8soz,30.44741480416359
5grv,8wfh,21.007493174393023
5grv,8wfm,26.053908533581197
5grv,8v8f,20.429531516753517
5grv,8vrs,25.35881431268204
5grv,8wsq,40.02478748877203
5grv,8yj7,33.9983459968047
5grv,8ytn,24.18322629382427
5grv,8ytp,26.408609814164535
5grv,8yto,24.38216336197389
5grv,8zpu,21.88834569296833
5grv,9d7y,20.30245282849129
5grv,9g6q,17.418695898936246
5grv,9cn2,17.618650585167448
5grv,9h4r,22.496143740638626
5grv,8zd5,33.79156394210143
5grv,9hy3,20.90573425484627
5grv,9h4s,22.76022357022428
5grv,9iut,27.64260656115214
5grv,9hy2,20.94105055132589
5grv,9hy1,29.61024515831877
5grv,9kat,22.535748610282095
5grv,9hy5,23.298078332678763
5grw,5grz,7.4493725381014455
5grv,9kep,21.5427213845066
5grw,5gry,35.99667607654711
5grw,5grx,34.328383825237424
5grw,5i4f,27.307153775314053
5grw,5kve,20.472032280245468
5grw,5j74,24.51794493111717
5grw,5gs1,24.0694638369342
5grw,5gs3,17.708038822940704
5grw,5j75,31.21105825886719
5grw,5lx9,35.038363503504556
5grw,5jym,29.17981227237981
5grw,5jyl,27.958885374272985
5grw,5n7b,19.506943722154286
5grw,5lwy,27.905152511016976
5grw,5lxa,35.60837534710525
5grw,5lbs,40.35613183121264
5grw,5lxg,21.372702569081188
5grw,5npj,25.764053945338848
5grw,5owp,18.133352521120685
5grw,5npi,25.752560404571774
5grw,5ogi,31.37076850506654
5grw,5tbd,14.313357936464453
5grw,5wn9,28.255719439605762
5grw,5xcq,18.55849474486163
5grw,5vf2,27.33166474523694
5grw,5vf6,29.783106413900676
5grw,5wym,9.440422464285135
5grw,5xcv,27.076323317393655
5grw,5xct,24.140713420998882
5grw,5xcr,32.208547577208414
5grw,5xcx,25.802146990269993
5grw,5xcs,29.684348403469283
5grw,5xwd,51.09338825199988
5grw,5xcu,30.65210640357041
5grw,5yd4,23.45358291801675
5grw,5yd5,21.56489227475455
5grw,6a79,17.575206779346768
5grw,6a78,17.54987902211141
5grw,5yd3,23.358611755712097
5grw,5yy4,24.49063043661049
5grw,6cf2,23.96936150538562
5grw,6ba5,14.361830019855471
5grw,6cvk,29.626337941918152
5grw,6crk,30.741000031745717
5grw,6cbp,35.77327230239292
5grw,6dsi,28.595630544016032
5grw,6ehv,22.69079164922002
5grw,6ban,7.820550839066323
5grw,6ehw,27.02844619065117
5grw,6ehx,30.804686829547588
5grw,6ejg,22.91805963517254
5grw,6ehy,25.34131445034539
5grw,6ffj,11.262453643155082
5grw,6frj,18.28343091962905
5grw,6fzq,18.119305482326396
5grw,6ek2,19.17833920517369
5grw,6fzr,19.44275657427686
5grw,6ejm,26.539307384561816
5grw,6g8r,27.23753169069997
5grw,6h3t,17.249685792253267
5grw,6ivz,36.196834025597006
5grw,6i07,29.778469788789625
5grw,6j14,28.189439232308224
5grw,6iw2,26.098363172632123
5grw,6j5d,20.406855552704823
5grw,6j5f,20.30524819478862
5grw,6k4z,14.428336154262555
5grw,6j9o,25.130950696627767
5grw,6kr0,41.45419266163355
5grw,6ks1,27.893266926084454
5grw,6kyz,29.98919727940284
5grw,6k65,12.85170386665207
5grw,6j71,37.42914634516443
5grw,6ks0,21.257589727829433
5grw,6kz0,23.195760337688387
5grw,6lcs,29.08078573072206
5grw,6lfv,21.439487880975328
5grw,6lfw,27.915312839806358
5grw,6lfx,20.49288676015862
5grw,6osh,5.199201795087749
5grw,6osv,4.5419521388992425
5grw,6lz4,30.977712056957774
5grw,6ol7,22.407169428405457
5grw,6pil,24.97907363060673
5grw,6oan,32.12397379932037
5grw,6p79,36.62388083936945
5grw,6lgw,39.3234410364875
5grw,6pcu,24.93005113836886
5grw,6pk8,31.98977373887378
5grw,6qb3,27.244135750277884
5grw,6qb4,27.4533467709343
5grw,6qb9,22.41264167088098
5grw,6qf6,32.41394122160294
5grw,6qf9,31.016229977409786
5grw,6qfc,27.266655148009
5grw,6tgg,18.357512592887733
5grw,6tou,28.408588812619914
5grw,6tnp,11.357212447807413
5grw,6vun,13.189435635127506
5grw,6uy3,24.98921468020215
5grw,6vuo,38.527913162093235
5grw,6vrp,37.81163557823338
5grw,6uup,33.37671473963595
5grw,6wzn,26.490419802025944
5grw,6vup,43.99928998910596
5grw,6vug,24.113453066104267
5grw,6vep,26.361454805617154
5grw,6y6c,32.088445455542136
5grw,6yx9,28.156697231995707
5grw,7a3o,30.46253105334972
5grw,6yxd,28.559363783127985
5grw,7a3q,59.82493019711657
5grw,7cea,25.301335946195454
5grw,7aql,25.478574211453665
5grw,7ceb,39.43320611479596
5grw,7kbm,44.01391926534742
5grw,7eq3,10.054328541645502
5grw,7df1,20.316329363958246
5grw,7kbo,44.20826031279567
5grw,7jum,19.833292963336625
5grw,7jtr,35.931178174209904
5grw,7kd6,26.65839439023643
5grw,7k93,28.51069100759267
5grw,7km6,20.214711243988916
5grw,7pa6,44.59916173365682
5grw,7rk1,25.664394026923016
5grw,7pa7,36.69139817242271
5grw,7tzh,33.73874402509093
5grw,7rk2,23.7828418998195
5grw,7u9e,34.22321830654615
5grw,7u9w,23.887355053727024
5grw,7ua2,20.55393736109226
5grw,7ua8,19.347687774416226
5grw,7ubs,21.9247815747118
5grw,7uc8,22.488513831093748
5grw,7ucq,29.399480407236496
5grw,7url,37.54572348703938
5grw,7ufw,29.220942911644016
5grw,7w7q,21.03676320363811
5grw,7vyt,20.417771013975557
5grw,7wvg,43.76846675109163
5grw,8axh,19.303004838017582
5grw,8dgr,28.987174098102848
5grw,8dy0,27.015027169789068
5grw,7zwf,28.1049323391052
5grw,8dy1,29.484153056051255
5grw,8cge,22.291392349491428
5grw,8dy4,20.80757277053046
5grw,8dy2,26.563840455916676
5grw,8dzv,20.75356899118593
5grw,8dy5,34.40620195335378
5grw,8dy3,29.65272632875528
5grw,8ek5,25.649602713192394
5grw,8ezk,30.69855507190403
5grw,8ezm,28.279521469189827
5grw,8gho,18.440726079460486
5grw,8ezl,31.893688697164716
5grw,8gv7,43.76059620622094
5grw,8h73,19.114463889486395
5grw,8h3b,19.179139288281686
5grw,8hyl,23.426112179324704
5grw,8iqp,29.360632227311328
5grw,8ia6,32.32665961692782
5grw,8iqr,29.41708569233802
5grw,8jyq,24.337564521751357
5grw,8i5l,9.555052811746654
5grw,8iqs,32.31216482684672
5grw,8pmz,23.814063671105046
5grw,8iqq,30.334073181998864
5grw,8jow,21.830366801092698
5grw,8pwv,36.392960070068035
5grw,8pww,30.67986032983844
5grw,8rpe,18.783836097152136
5grw,8r4o,35.51823046340095
5grw,8s4h,21.429123985410705
5grw,8rz0,32.08616352025961
5grw,8soz,39.34862535318424
5grw,8sow,38.989048406703986
5grw,8r4u,27.259444991105976
5grw,8r4q,34.93395790007889
5grw,8rz1,33.592770886410285
5grw,8vrr,16.66692740269068
5grw,8v8f,21.265969107429164
5grw,8wfh,28.85304301613162
5grw,8vrs,21.225707784226554
5grw,8wsq,29.16282253599703
5grw,8wfm,36.95906735485646
5grw,8yj7,33.93454830568775
5grw,8ytn,21.141453420903787
5grw,8yto,32.339083752372765
5grw,8ytp,36.615587975764704
5grw,9cn2,29.865383322919058
5grw,9h4r,24.341338546961634
5grw,8zpu,31.575488937244657
5grw,8zd5,32.51654563106141
5grw,9g6q,20.100033576201255
5grw,9d7y,22.83401385602202
5grw,9h4s,25.04036094584946
5grw,9hy2,29.92767829090557
5grw,9hy1,22.045575731456246
5grw,9hy3,29.924858013256813
5grx,5gry,10.842318940138124
5grw,9kat,22.84551368280897
5grw,9iut,20.611949608659554
5grw,9hy5,18.915660542857815
5grw,9kep,36.49442267879341
5grx,5gs3,25.73670582474993
5grx,5grz,14.65394153553181
5grx,5j74,33.1000757385613
5grx,5i4f,32.45987699564871
5grx,5gs1,30.689107957983452
5grx,5kve,26.028173171590588
5grx,5jym,32.63110752124678
5grx,5j75,28.956814758830475
5grx,5lxa,32.698564734574504
5grx,5jyl,26.918813298080327
5grx,5lwy,47.66489174252929
5grx,5n7b,9.875192996907757
5grx,5lbs,26.739758230216037
5grx,5lxg,41.14975298762633
5grx,5lx9,32.65506826050841
5grx,5owp,12.47708327474024
5grx,5npj,18.625197967328305
5grx,5tbd,17.29716329056336
5grx,5wn9,34.403075830815226
5grx,5ogi,41.59304779352117
5grx,5npi,18.065558492037507
5grx,5vf2,32.45736606486312
5grx,5xcq,15.770878417669651
5grx,5vf6,31.08213651389987
5grx,5wym,12.496342100154655
5grx,5xcr,18.282779091946402
5grx,5xcs,17.44989520049846
5grx,5xct,19.90763957772986
5grx,5xcu,19.576762863464225
5grx,5xcx,19.981789849345777
5grx,5xcv,19.805926045010832
5grx,5xwd,38.30594608553925
5grx,5yd4,26.839115884757657
5grx,5yd5,30.227628647906783
5grx,5yd3,26.78999440543702
5grx,5yy4,23.12810700682576
5grx,6ban,9.19529230940405
5grx,6cbp,25.764812258160568
5grx,6a78,19.314073485206706
5grx,6a79,19.32601222368389
5grx,6cf2,25.499467354352817
5grx,6ba5,9.520789838471062
5grx,6crk,37.640199698875165
5grx,6cvk,44.88206815782046
5grx,6dsi,24.66006437927848
5grx,6ehx,28.593205792959765
5grx,6ehv,27.549526163097852
5grx,6ehw,26.516853193513946
5grx,6frj,11.346962965623295
5grx,6fzq,11.471518206944838
5grx,6ejg,35.616479966580194
5grx,6ehy,30.32413618116399
5grx,6fzr,9.620083782926043
5grx,6ek2,26.107226709254522
5grx,6ejm,28.27728369802033
5grx,6ffj,15.287446354592195
5grx,6i07,27.935466680172397
5grx,6g8r,21.383275994806926
5grx,6ivz,28.694445408554564
5grx,6h3t,14.099558113459631
5grx,6j14,26.434886142507125
5grx,6j5d,18.39930404593541
5grx,6j9o,20.464232647611194
5grx,6j5f,18.478112134527482
5grx,6k65,22.835542725751655
5grx,6j71,44.99141756450858
5grx,6k4z,17.27706188844388
5grx,6ks1,47.659054520158634
5grx,6iw2,32.57453626799536
5grx,6kr0,24.909655760331702
5grx,6kyz,21.374967299122233
5grx,6ks0,41.20488866316044
5grx,6lcs,16.167370956486874
5grx,6kz0,18.575194370049516
5grx,6lfv,26.41680904605408
5grx,6lfw,25.802269918802185
5grx,6lfx,24.068159916320475
5grx,6lz4,20.985240488347593
5grx,6osh,9.00380824353244
5grx,6oan,24.678691213694787
5grx,6ol7,22.68475998666667
5grx,6osv,21.60261596387621
5grx,6p79,23.612747746909132
5grx,6pil,15.852511994699352
5grx,6lgw,35.62580008234432
5grx,6pcu,34.54899486176658
5grx,6pk8,16.281994897746205
5grx,6qb3,28.62317930811852
5grx,6tgg,11.290292429594206
5grx,6qb4,29.726623000320206
5grx,6qf9,32.170558565861576
5grx,6qb9,27.395327501633084
5grx,6qf6,25.207394653380447
5grx,6uy3,22.96626330760651
5grx,6tou,23.52300398556215
5grx,6qfc,34.01719932231272
5grx,6uup,17.48885777916703
5grx,6tnp,17.36463786413692
5grx,6vrp,32.109664913226155
5grx,6vep,29.72031065409614
5grx,6vug,33.229492980843105
5grx,6vun,11.857831113338776
5grx,6vuo,35.63787522299378
5grx,6vup,34.969011521599036
5grx,6wzn,23.65096086615766
5grx,7cea,19.71176935301
5grx,6y6c,17.469588008108538
5grx,6yx9,47.32496076749238
5grx,7aql,32.42413823145859
5grx,7a3q,56.62465677006742
5grx,6yxd,47.51984630445762
5grx,7a3o,27.4047017929013
5grx,7ceb,37.754774353334355
5grx,7eq3,34.04257322882805
5grx,7kbm,35.36822845313535
5grx,7df1,31.22398319037243
5grx,7km6,14.911926280996035
5grx,7kbo,35.00215800531703
5grx,7jum,20.194170729733248
5grx,7jtr,29.7781496619055
5grx,7kd6,37.33557032452056
5grx,7k93,33.17944300000321
5grx,7rk1,31.382119540722307
5grx,7pa6,40.90941042398723
5grx,7pa7,33.20414422491483
5grx,7rk2,34.49432984116855
5grx,7u9e,29.19864204792913
5grx,7tzh,28.8001668450325
5grx,7u9w,16.50451735122994
5grx,7ua2,33.867838994100374
5grx,7ua8,16.314626734455192
5grx,7ubs,35.44074289747379
5grx,7uc8,27.49494773767081
5grx,7ucq,25.580926752656598
5grx,7url,35.46143964335901
5grx,7vyt,22.423390127156765
5grx,7wvg,27.097932232919685
5grx,7w7q,30.629879226612218
5grx,7ufw,29.731499070735666
5grx,8dgr,30.181570519100948
5grx,8cge,25.862766082429513
5grx,8axh,12.229678000069994
5grx,8dy0,17.25398297462988
5grx,8dy1,24.016627814765634
5grx,7zwf,33.960607620085305
5grx,8dy3,30.622521246310107
5grx,8dy2,23.37967224317199
5grx,8dy4,29.438993215207663
5grx,8dy5,33.19092697051041
5grx,8dzv,32.122197189900035
5grx,8ek5,32.95696162272013
5grx,8ezk,19.15899196752141
5grx,8ezl,28.083367670080705
5grx,8ezm,18.693888266332507
5grx,8gho,20.292183483490806
5grx,8gv7,27.102391464804203
5grx,8h73,24.485676918602984
5grx,8hyl,20.12636915457952
5grx,8h3b,25.091750586116138
5grx,8iqq,23.282701153003128
5grx,8i5l,33.65798055603592
5grx,8ia6,29.795139916709388
5grx,8iqp,17.25394789059459
5grx,8jow,25.10869390835707
5grx,8iqr,19.179373915499934
5grx,8jyq,16.124739726524723
5grx,8iqs,7.5722683860263125
5grx,8pmz,21.211037353758833
5grx,8pwv,26.36588290901053
5grx,8pww,32.27133523931673
5grx,8r4o,42.02416145516427
5grx,8r4q,41.88108644292003
5grx,8rpe,18.438061960698697
5grx,8vrr,21.520229902010165
5grx,8r4u,25.655069600037628
5grx,8rz1,36.992910203691736
5grx,8soz,34.31357829330933
5grx,8s4h,19.966925995350035
5grx,8sow,33.903303187223436
5grx,8v8f,16.47840050627355
5grx,8rz0,23.284869832326624
5grx,8vrs,48.15029116211795
5grx,8wfh,32.51655398640011
5grx,8wfm,28.45560805996445
5grx,8wsq,46.07058018205799
5grx,8yto,21.3361475654577
5grx,8yj7,32.351904399354574
5grx,8ytn,35.50465914311449
5grx,8zd5,20.744117615717755
5grx,8ytp,19.00621163072275
5grx,8zpu,29.028307297334376
5grx,9d7y,18.60390844331123
5grx,9g6q,20.309265672899055
5grx,9h4r,19.30362574772157
5grx,9h4s,20.328404061727003
5grx,9cn2,17.909671453438396
5grx,9hy2,19.959638511490628
5grx,9iut,23.852885803899696
5grx,9hy1,18.03041250820695
5grx,9kat,26.16559506488284
5grx,9hy5,34.827557646598635
5gry,5grz,43.01319051300701
5grx,9hy3,20.45707232100683
5grx,9kep,33.57616731868709
5gry,5j74,32.328297455928514
5gry,5gs1,52.16746554181972
5gry,5gs3,45.40301765613873
5gry,5j75,19.214501601385738
5gry,5i4f,28.218290401345843
5gry,5jyl,39.84145488782319
5gry,5kve,11.304716419275847
5gry,5jym,35.46759281457872
5gry,5lbs,31.326287668073153
5gry,5lwy,23.440672591826107
5gry,5lx9,19.85276951699626
5gry,5n7b,11.921267805978793
5gry,5lxa,20.365509473885467
5gry,5lxg,23.16656536558695
5gry,5npj,23.80773258455084
5gry,5npi,23.831798719191866
5gry,5owp,13.28961731795392
5gry,5vf2,28.154722448347105
5gry,5vf6,37.67516420969025
5gry,5tbd,20.064327612729056
5gry,5xcq,19.900938153702718
5gry,5wym,27.629135056235476
5gry,5ogi,27.12212406233142
5gry,5wn9,23.74497663095974
5gry,5xcs,33.70097656573525
5gry,5xcr,32.00471925801113
5gry,5xct,20.52753452027741
5gry,5xcv,38.16433873229898
5gry,5xcu,20.43511270163375
5gry,5xcx,19.889034714398978
5gry,5yd3,22.944471006187726
5gry,5yy4,32.35860845182934
5gry,6a78,21.550121907301627
5gry,5yd5,38.078068265619855
5gry,5yd4,22.952237411509433
5gry,6cf2,25.045027297248552
5gry,6ban,16.430144144702208
5gry,5xwd,34.39012651093911
5gry,6ba5,20.19957946026086
5gry,6cbp,19.761503006196566
5gry,6crk,23.816651624449094
5gry,6a79,21.567156554063303
5gry,6cvk,34.1532907872628
5gry,6ehv,28.844030642003887
5gry,6dsi,19.945369858043126
5gry,6ehx,25.881975957372944
5gry,6ejg,22.434380898549044
5gry,6ejm,30.780481594615996
5gry,6ehw,18.753536021501443
5gry,6fzq,12.422472864804817
5gry,6ek2,23.69035689768475
5gry,6ffj,21.70828552416232
5gry,6ehy,31.98829515625783
5gry,6g8r,20.938522249895186
5gry,6frj,12.470123547930294
5gry,6h3t,18.899190085043116
5gry,6fzr,11.706862522509674
5gry,6i07,28.28650435215706
5gry,6ivz,21.5256198174289
5gry,6j5d,18.021948808352814
5gry,6j9o,23.94549549333866
5gry,6j14,33.597437831764616
5gry,6iw2,48.74042681440301
5gry,6j5f,18.005204949329418
5gry,6j71,30.374966829648752
5gry,6k65,11.839252729295875
5gry,6k4z,13.508316468280169
5gry,6ks0,23.42511748576642
5gry,6kyz,35.72859849938148
5gry,6kr0,41.007965320273385
5gry,6ks1,23.417031700215233
5gry,6lcs,20.646842100168687
5gry,6lfw,23.934857065251062
5gry,6lfx,32.27928630363242
5gry,6lz4,25.219176510823843
5gry,6kz0,18.14409131191233
5gry,6lfv,23.127016969303448
5gry,6lgw,37.19849771971462
5gry,6oan,27.56868463915785
5gry,6ol7,25.427266614397624
5gry,6osv,8.671340747992433
5gry,6p79,32.14030022852232
5gry,6osh,20.103884506991722
5gry,6pil,19.377397728214813
5gry,6qf6,32.34048034360589
5gry,6qb3,26.914913449298023
5gry,6pcu,22.61899132858733
5gry,6qb4,26.856046201552097
5gry,6qf9,18.834586511064344
5gry,6qfc,26.77351412048901
5gry,6pk8,21.463451950449883
5gry,6qb9,30.79026802289382
5gry,6tgg,12.503266882744821
5gry,6tou,18.48652758745629
5gry,6tnp,10.876572578562586
5gry,6uup,28.139687277041624
5gry,6uy3,36.138874749573326
5gry,6vrp,22.511309772878324
5gry,6vep,37.489347925352355
5gry,6vup,39.412443246738164
5gry,6vun,43.5553261781914
5gry,6yxd,23.6177356153367
5gry,6vuo,20.535848387602545
5gry,6wzn,46.92783333184417
5gry,7a3o,24.477131879139503
5gry,6y6c,40.201942435384574
5gry,6vug,26.500389304478748
5gry,7aql,19.303661846397517
5gry,7a3q,47.709361106559875
5gry,6yx9,23.358487991150508
5gry,7cea,33.50606477327086
5gry,7ceb,34.141872045076866
5gry,7eq3,39.04206104182239
5gry,7kbm,39.49130843810321
5gry,7jum,32.196766047732325
5gry,7kbo,39.77163833378059
5gry,7km6,19.212702230843135
5gry,7jtr,39.651244996073785
5gry,7k93,23.620958712256847
5gry,7df1,36.951827497460904
5gry,7kd6,36.30852259710779
5gry,7pa6,38.97821569782716
5gry,7rk1,36.52280318001314
5gry,7tzh,32.19406205428685
5gry,7pa7,34.97133504186256
5gry,7ua2,30.269544128899852
5gry,7u9w,33.09208087112961
5gry,7u9e,30.55196969190426
5gry,7rk2,20.609272184874854
5gry,7ua8,36.69054721959833
5gry,7ubs,25.48984176293471
5gry,7uc8,23.70762007358642
5gry,7ucq,32.583595403909975
5gry,7w7q,24.564190436813057
5gry,7vyt,22.851991790527478
5gry,8cge,23.598798808830292
5gry,7wvg,49.34725709155689
5gry,7ufw,22.231097170857314
5gry,8axh,13.267577003541154
5gry,8dgr,25.140462825686313
5gry,7zwf,32.327207401630716
5gry,7url,22.549995727442624
5gry,8dy0,25.17324030804463
5gry,8dy2,31.86150409824545
5gry,8dy1,22.498538269211384
5gry,8dy5,34.41670927444605
5gry,8dzv,21.461865050774225
5gry,8dy4,38.20976136812147
5gry,8dy3,30.310661883373992
5gry,8gho,17.205369976878465
5gry,8ezl,30.026998881397493
5gry,8ezk,37.25327867072159
5gry,8gv7,49.35536621090058
5gry,8ek5,48.38608497357376
5gry,8h3b,21.01892334403952
5gry,8ezm,35.120244870247
5gry,8h73,25.62540508045008
5gry,8hyl,22.90564850965202
5gry,8ia6,23.585214391995805
5gry,8iqp,17.546071791204024
5gry,8i5l,11.613435833663504
5gry,8iqs,32.81517580426168
5gry,8iqq,27.608435351280086
5gry,8jow,34.685721063625245
5gry,8jyq,34.82101790855723
5gry,8iqr,18.80959734043726
5gry,8pmz,38.29831406178555
5gry,8pww,24.300556379092193
5gry,8pwv,37.57977649265549
5gry,8r4o,29.159613407883036
5gry,8r4q,28.829496754322665
5gry,8r4u,29.516095109027578
